,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
00:19.0,0,0,0,0,0,0,0,0,0,55.513,23.235,31.742,15.84,2.223,16.991,22.639,6.248,6.118,11.407,1.244,0.568,0.638,0,0,0,11.407,4.971,165.08,18.48,7.879,3.1779,0.611,3.6206,18.784,7.483,2.48,2.158,3.95,2.06,2.324,7.659
00:19.0,0,0,0,0,0,0,0,0,0,52.861,23.057,41.954,15.6,1.611,15.618,18.767,5.879,4.766,8.241,1.241,0.845,0.478,0,0,0,8.241,7.627,177.88,16.742,8.209,3.1917,0.877,5.0782,20.708,7.761,3.024,3.606,6.603,5.76,3.05,7.637
00:19.0,0,0,0,0,0,0,0,0,0,52.351,23.62,46.781,15.6,3.659,17.29,22.782,5.733,5.658,9.03,1.574,1.177,2.498,0,0,0,9.03,6.505,178.8,14.861,6.562,6.0482,3.647,3.6685,20.522,7.297,2.625,3.625,6.574,4.443,5.153,7.712
00:19.0,0,0,0,0,0,0,0,0,0,47.337,19.856,46.141,13.6,1.419,18.854,18.697,6.596,4.105,5.961,1.247,1.341,2.205,0,0,0,5.961,4.245,133.54,14.848,4.918,5.4801,2.096,4.204,19.557,8.59,2.143,6.122,6.368,3.313,2.767,7.429
00:19.0,0,0,0,0,0,0,0,0,0,44.19,19.645,44.791,9.64,3.63,16.606,23.129,7.935,8.822,8.996,1.248,0.807,1.783,0,0,0,8.996,8.828,94.6,14.886,5.429,3.2938,1.255,4.1726,15.38,10.609,1.475,8.52,7.344,3.07,3.997,4.112
00:19.0,0,0,0,0,0,0,0,0,0,37.26,15.665,13.757,5,2.69,13.295,28.968,9.415,7.333,7.007,2.449,1.44,2.119,0,0,0,7.007,7.009,69.42,11.382,5.056,3.848,3.445,4.5178,9.688,7.716,2.103,6.887,9.478,3.656,4.789,7.675
00:19.0,0,0,0,0,0,0,0,0,0,19.243,11.889,12.861,3.48,2.337,10.823,26.561,6.808,10.376,7.19,11.197,0.562,0.683,0,0,0,7.19,7.878,68.74,14.07,6.76,3.0439,1.125,3.4675,5.686,8.511,1.57,4.12,9.013,3.74,3.897,5.778
00:19.0,0,0,0,0,0,0,0,0,0,17.516,11.973,9.094,1.76,3.393,9.476,27.434,6.127,9.307,12.163,9.714,0.926,0.707,0,0,0,12.163,5.426,67.86,7.259,3.981,2.5469,1.252,2.3728,5.616,7.748,1.838,4.295,7.426,3.334,3.696,11.923
00:19.0,0,0,0,0,0,0,0,0,0,17.209,11.729,7.449,1.76,2.757,5.762,22.791,4.497,7.223,11.532,8.552,1.927,3.537,0,0,0,11.532,5.863,61.62,7.652,4.291,2.9495,3.519,3.3931,5.19,9.687,1.114,4.469,6.297,2.89,3.108,9.39
00:19.1,0,0,0,0,0,0,0,0,0,16.014,10.787,6.774,2.36,3.967,5.382,15.258,5.092,6.784,9.373,1.086,0.54,1.888,0,0,0,9.373,6.694,61.02,12.845,5.145,5.3799,1.422,6.8773,5.894,11.594,1.429,4.507,8.601,2.976,2.869,7.4
00:19.1,0,0,0,0,0,0,0,0,0,16.064,10.28,6.604,2.6,2.589,4.741,10.891,5.12,5.213,7.689,0.545,0.524,0.843,0,0,0,7.689,6.301,57.5,16.047,6.578,2.8059,0.755,6.5196,4.966,6.3,1.086,3.096,5.327,3.35,2.962,2.184
00:19.1,0,0,0,0,0,0,0,0,0,14.66,9.928,4.485,2.16,2.006,4.983,9.777,3.33,4.366,3.542,0.561,1.093,0.69,0,0,0,3.542,6.629,54.14,12.349,4.686,1.9355,0.667,12.908,5.443,5.395,2.429,2.339,4.213,2.244,3.729,1.669
00:19.1,0,0,0,0,0,0,0,0,0,15.322,10.202,4.696,2.2,1.812,6.325,9.59,2.528,3.949,2.367,0.608,0.525,0.634,0,0,0,2.367,6.807,44.38,12.693,3.374,1.79125,0.598,6.965,4.901,4.263,0.845,1.347,3.8555,1.51,2.472,1.636
00:19.1,0,0,0,0,0,0,0,0,0,14.665,10.066,4.955,2.16,1.966,5.275,8.88,2.558,4.141,3.403,0.589,0.552,0.525,0,0,0,3.403,7.411,38.66,11.954,3.085,1.646125,0.841,4.36,5.024,4.673,1.012,2.318,3.44775,1.594,2.671,1.627
00:19.1,0,0,0,0,0,0,0,0,0,13.853,9.858,3.98,2.2,1.878,5.74,9.177,2.27,3.266,1.7,1.206,0.698,0.475,0,0,0,1.7,5.342,37.84,11.629,3.053,1.6005625,0.648,2.9445,5.015,3.979,0.881,1.231,5.171375,1.274,2.735,1.625
00:19.1,0,0,0,0,0,0,0,0,0,13.528,9.715,4.09,2.28,1.828,5.508,8.4,2.69,5.015,1.267,0.796,0.64,0.461,0,0,0,1.267,6.43,34.96,12.402,3.682,1.59828125,0.686,1.766,5.334,3.885,0.761,2.124,8.7306875,1.434,2.66,2.039
00:19.1,0,0,0,0,0,0,0,0,0,13.625,9.593,3.862,2.56,2.045,5.092,8.189,2.156,6.031,2.121,0.62,0.611,0.388,0,0,0,2.121,4.828,35.1,11.567,3.528,1.568640625,0.855,1.706,5.311,3.644,0.851,3.284,6.36234375,1.678,2.907,1.528
00:19.1,0,0,0,0,0,0,0,0,0,13.003,9.497,3.832,2.44,2.154,4.802,7.118,2.873,4.939,3.645,0.612,0.614,0.364,0,0,0,3.645,2.529,34.96,11.915,2.918,1.589,0.769,1.605,4.691,5.73,0.798,5.63,4.805,1.446,2.661,1.81
00:19.1,0,0,0,0,0,0,0,0,0,13.713,11.089,7.498,3.6,1.88,4.644,8.027,3.327,7.934,6.355,0.616,0.484,0.507,0,0,0,6.355,3.85,42.76,12.028,4.477,1.334,0.582,1.598,4.539,3.451,0.849,3.615,5.128,1.905,2.498,3.813
00:19.1,0,0,0,0,0,0,0,0,0,20.022,13.866,28.567,13.28,2.418,6.716,7.577,5.265,10.62,5.595,0.921,0.517,0.808,0,0,0,5.595,4.556,113.42,12.686,12.019,1.556,0.674,1.922,5.809,5.472,1.462,3.209,3.771,2.903,2.138,8.133
00:19.1,0,0,0,0,0,0,0,0,0,29.813,20.309,30.385,15.2,2.205,12.283,7.923,2.889,5.188,6.937,3.765,0.657,0.871,0,0,0,6.937,10.041,129.88,15.068,11.757,2.083,1.03,2.566,15.351,5.17,1.072,2.91,3.269,2.3135,2.313,5.053
00:19.1,0,0,0,0,0,0,0,0,0,48.619,25.723,30.85,14.04,1.415,13.971,8.566,3.86,5.143,7.049,3.024,0.581,0.94,0,0,0,7.049,12.499,140.74,17.165,8.54,1.6,1.108,2.619,16.568,5.535,1.237,3.128,3.841,1.59175,2.206,4.6
00:19.1,0,0,0,0,0,0,0,0,0,46.105,21.09,31.219,13.92,3.433,15.668,16.418,3.521,5.262,7.748,4.622,0.741,0.977,0,0,0,7.748,8.172,166.04,17.705,7.083,1.61,0.932,2.946,14.993,6.776,1.546,2.971,4.041,1.353875,3.362,5.022
00:19.1,0,0,0,0,0,0,0,0,0,50.128,22.712,43.817,13.48,3.167,15.534,19.234,3.39,6.486,5.769,6.117,1.129,0.997,0,0,0,5.769,8.215,172.74,18.176,8.792,1.804,1.078,6.724,17.278,8.197,1.817,3.373,4.577,3.323,2.614,7.477
00:19.1,0,0,0,0,0,0,0,0,0,50.65,23.88,42.132,12.48,1.527,14.113,23.089,5.143,4.931,4.458,4.928,1.259,0.968,0,0,0,4.458,6.806,180.1,19.567,6.865,2.748,1.909,5.5205,18.747,9.983,1.704,3.386,4.966,3.481,3.439,7.28
00:19.1,0,0,0,0,0,0,0,0,0,51.793,22.734,42.717,12.64,1.666,14.087,21.907,5.54,5.352,6.012,3.188,0.942,1.031,0,0,0,6.012,7.34,183.14,20.371,8.564,2.3475,3.885,3.61725,22.161,9.826,1.885,4.353,5.312,3.162,4.428,7.217
00:19.1,0,0,0,0,0,0,0,0,0,52.497,21.89,41.028,12.12,2.476,9.79,19.264,8.459,6.094,8.394,4.791,1.095,1.016,0,0,0,8.394,12.105,137.14,21.59,9.336,3.67525,2.41,6.082,19.084,11.066,2.35,3.422,4.976,3.729,3.444,4.697
00:19.1,0,0,0,0,0,0,0,0,0,53.844,23.421,40.027,12.8,1.96,11.2,18.289,8.73,6.208,5.12,4.631,1.062,1.166,0,0,0,5.12,7.687,106.46,24.018,6.6,3.761,2.299,4.008,20.776,12.036,1.861,4.808,7.492,3.7785,4.867,7.897
00:19.2,0,0,0,0,0,0,0,0,0,46.643,20.184,37.024,6.44,2.134,11.319,25.762,7.903,5.66,5.918,8.261,1.057,1.583,0,0,0,5.918,11.278,96.36,21.035,8.046,4.374,3.765,4.529,18.387,15.889,3.601,7.193,8.141,3.97925,5.491,8.123
00:19.2,0,0,0,0,0,0,0,0,0,37.097,17.881,2.951,5.36,3.92,7.316,34.615,8.568,6.802,6.133,8.578,1.392,3.419,0,0,0,6.133,12.464,74.72,19.798,7.227,4.431,3.819,5.82,10.815,10.155,3.37,8.446,8.709,3.871125,5.006,9.568
00:19.2,0,0,0,0,0,0,0,0,0,23.029,13.533,2.482,4.72,1.672,5.889,31.127,8.538,6.935,9.311,3.513,1.161,2.413,0,0,0,9.311,8.52,72.54,12.907,6.516,4.586,4.045,8.873,7.224,8.141,4.472,9.279,8.349,3.9700625,4.434,8.986
00:19.2,0,0,0,0,0,0,0,0,0,21.018,13.258,2.648,2.56,1.608,6.801,32.977,6.07,11.907,10.08,5.847,2.687,2.286,0,0,0,10.08,10.72,71.3,8.655,5.944,4.2505,3.92,5.877,5.731,7.33,3.211,5.133,7.788,5.59753125,4.588,13.909
00:19.2,0,0,0,0,0,0,0,0,0,19.578,12.528,2.961,2.16,3.749,6.159,28.081,4.333,11.677,9.668,3.869,2.64,2.316,0,0,0,9.668,6.978,73.8,8.391,5.587,3.26275,4.076,5.099,4.481,6.912,1.952,6.601,7.425,4.764765625,3.189,8.713
00:19.2,0,0,0,0,0,0,0,0,0,19.538,11.694,2.832,2.24,3.388,5.632,21.158,5.323,10.281,6.858,2.764,0.881,2.077,0,0,0,6.858,7.555,53.9,16.8,4.711,6.562375,3.566,7.2547,5.016,7.879,1.279,4.554,8.269,7.749882813,2.975,8.889
00:19.2,0,0,0,0,0,0,0,0,0,16.789,10.725,3.073,2.32,3.477,4.404,18.898,7.908,8.509,5.221,0.885,0.846,2.582,0,0,0,5.221,5.871,50.44,17.515,5.488,2.3656875,2.342,6.9706,4.936,6.402,4.068,2.358,9.079,6.410941406,2.904,4.333
00:19.2,0,0,0,0,0,0,0,0,0,16.533,10.421,3.035,2.36,4.607,5.3029,10.555,5.746,6.335,3.39,1.036,0.861,2.182,0,0,0,3.39,5.113,44.5,15.149,4.901,1.64084375,0.866,7.7637,4.691,6.096,5.665,2.492,5.832,3.381970703,3.313,2.189
00:19.2,0,0,0,0,0,0,0,0,0,16.236,10.702,3.339,2.2,3.266,6.8838,10.513,3.981,4.928,4.141,1.043,0.793,1.897,0,0,0,4.141,4.705,39.36,14.318,3.749,2.201921875,0.84,4.81205,4.871,5.355,3.399,4.205,5.558,3.213985352,2.507,2.56
00:19.2,0,0,0,0,0,0,0,0,0,15.43,10.311,2.849,2.24,1.894,6.462,9.497,4.319,5.105,2.305,1.143,0.973,2.228,0,0,0,2.305,4.361,38.12,14.998,4.568,1.627960938,0.712,4.449725,4.675,4.125,2.074,2.133,6.688,2.691,3.106,2.826
00:19.2,0,0,0,0,0,0,0,0,0,14.557,9.859,2.806,2.34,1.979,6.2585,9.328,3.705,4.467,2.464,0.794,1.088,2.119,0,0,0,2.464,1.414,35.9,13.799,3.797,2.109980469,0.909,4.0445625,4.903,4.207,2.254,2.241,7.728,2.565,2.898,4.402
00:19.2,0,0,0,0,0,0,0,0,0,15.291,10.096,2.868,2.12,1.831,6.3339,10.664,3.328,4.002,1.913,0.794,0.719,1.848,0,0,0,1.913,2.85,35.28,13.948,4.348,1.604990234,0.706,3.77348125,4.745,4.395,1.923,2.552,6.737,2.192,2.819,1.993
00:19.2,0,0,0,0,0,0,0,0,0,14.54,9.589,2.684,2.6,1.992,5.8992,9.499,4.183,3.356,2.322,1.594,0.641,1.791,0,0,0,2.322,1.738,35.06,14.115,4.138,1.594995117,0.66,3.885440625,4.7,3.915,1.875,1.993,3.997,2.884,4.562,2.088
00:19.2,0,0,0,0,0,0,0,0,0,13.789,9.932,2.4,2.08,1.954,5.3275,8.968,4.006,4.791,2.706,0.795,0.811,1.827,0,0,0,2.706,2.1,34.62,14.759,4.552,1.563,0.659,3.652920313,4.686,4.082,1.616,2.613,3.649,2.085,4.03,3.558
00:19.2,0,0,0,0,0,0,0,0,0,12.764,9.434,2.32,1.6,2.219,7.7917,8.558,2.729,5.488,3.222,0.85,0.867,1.761,0,0,0,3.222,2.086,32.8,12.857,3.188,2.161,0.794,3.881160156,4.22,3.527,1.768,4.963,3.506,2.143,3.527,5.05
00:19.2,0,0,0,0,0,0,0,0,0,13.471,10.962,1.913,1.64,4.963,10.8239,9.103,3.913,4.955,1.451,0.639,0.72,4.224,0,0,0,1.451,7.166,34.42,13.775,3.741,1.666,0.829,3.830280078,8.136,5.223,3.964,2.718,3.992,2.528,2.908,4.861
00:19.2,0,0,0,0,0,0,0,0,0,14.864,10.194,1.944,2.6,7.138,11.5224,9.327,5.141,6.752,4.469,1.221,0.669,0.977,0,0,0,4.469,6.907,41.94,17.507,5.248,2.398,3.026,5.771340039,12.266,5.594,3.695,4.177,4.427,4.365,2.636,6.548
00:19.2,0,0,0,0,0,0,0,0,0,27.578,10.848,1.987,4.2,3.44,12.5296,10.225,6.881,5.233,5.861,5.5,0.656,1.164,0,0,0,5.861,7.716,46.8,15.429,5.135,1.966,6.537,4.98387002,12.029,11.441,3.193,5.453,6.73,4.728,3.057,4.649
00:19.2,0,0,0,0,0,0,0,0,0,28.78,11.558,1.926,3.44,1.682,15.3614,10.986,5.869,5.389,5.214,6.053,0.941,2.258,0,0,0,5.214,7.96,53,15.572,4.896,2.862,3.489,5.40413501,13.886,6.954,3.668,3.778,5.66,5.369,2.918,6.525
00:19.2,0,0,0,0,0,0,0,0,0,30.671,12.032,2.989,6.88,4.132,16.1633,11.849,7.346,5.031,6.588,3.434,0.883,2.129,0,0,0,6.588,9.191,54.7,16.09,4.226,5.953,3.829,4.354767505,15.928,6.343,4.359,5.887,6.04,7.166,3.471,6.927
00:19.2,0,0,0,0,0,0,0,0,0,33.502,12.357,2.154,5.04,2.762,10.0005,13.396,9.438,5.08,7.456,1.826,3.051,2.486,0,0,0,7.456,8.572,55.46,17.988,4.898,8.0474,4.09,4.511583752,12.21,7.173,3.105,6.144,7.699,8.061,3.763,2.522
00:19.3,0,0,0,0,0,0,0,0,0,23.78,13.126,1.885,4.16,4.977,8.3047,19.734,9.294,5.294,10.643,4.547,3.379,1.963,0,0,0,10.643,9.05,58.46,21.231,5.019,5.0187,2.428,5.383491876,7.677,8.442,5.239,5.672,9.368,8.664,3.991,5.717
00:19.3,0,0,0,0,0,0,0,0,0,23.424,13.05,2.031,7.76,6.444,8.4006,20.647,11.179,5.177,9.451,2.621,3.21,2.493,0,0,0,9.451,8.801,58.76,18.538,4.853,3.9723,2.681,4.984445938,8.417,9.046,2.893,8.618,9.759,6.791,5.136,6.803
00:19.3,0,0,0,0,0,0,0,0,0,24.732,13.421,2.076,6.16,9.298,7.741,21.726,8.357,5.235,8.45,3.757,2.201,4.334,0,0,0,8.45,10.954,59.46,13.773,4.693,5.8037,3.957,5.295422969,9.284,8.851,3.481,8.802,11.892,6.766,5.929,7.848
00:19.3,0,0,0,0,0,0,0,0,0,23.043,13.475,2.019,1.92,9.52,7.1842,32.294,7.537,7.101,9.902,2.64,3.212,1.766,0,0,0,9.902,8.651,62.5,11.415,5.014,6.6547,4.682,5.704411485,8.144,9.127,3.689,9.344,12.0875,6.711,5.652,8.078
00:19.3,0,0,0,0,0,0,0,0,0,21.572,17.527,2.059,1.56,6.996,6.5568,32.122,6.609,8.271,10.6,3.669,0.94,1.178,0,0,0,10.6,8.528,57.72,11.441,5.277,5.5974,4.68,6.675405742,8.965,9.012,4.395,8.843,12.59125,8.071,5.25,8.163
00:19.3,0,0,0,0,0,0,0,0,0,20.358,13.068,1.996,2.24,8.306,6.2226,34.85,5.991,8,10.55,4.442,2.268,2.101,0,0,0,10.55,9.647,60.64,10.821,5.142,5.3872,4.921,6.693402871,9.314,8.36,3.849,10.96,11.954125,11.561,5.01,8.159
00:19.3,0,0,0,0,0,0,0,0,0,20.079,12.789,2.244,2,3.804,6.271,36.476,10.185,8.641,11.717,1.898,1.501,3.155,0,0,0,11.717,8.702,55.74,10.736,5.232,7.461,4.549,5.250401436,7.294,9.109,4.293,6.43,11.4960625,11.474,4.046,10.986
00:19.3,0,0,0,0,0,0,0,0,0,19.096,12.811,1.955,1.72,6.468,5.6255,31.98,8.031,7.327,10.837,5.425,2.008,3.229,0,0,0,10.837,5.503,53.58,10.714,5.443,8.9023,2.64,4.836400718,7.354,9.334,3.37,6.051,10.31303125,10.977,3.643,13.494
00:19.3,0,0,0,0,0,0,0,0,0,18.735,11.573,2.525,2.12,8.455,5.4534,25.686,7.848,5.885,9.419,2.09,1.472,6.46,0,0,0,9.419,6.563,53.82,15.573,4.675,5.2682,2.964,4.683400359,6.372,11.357,2.964,6.329,8.373515625,10.371,3.466,10.31
00:19.3,0,0,0,0,0,0,0,0,0,17.889,11.09,2.872,2.2,9.413,5.8083,20.442,6.647,6.389,9.261,5.657,1.158,5.222,0,0,0,9.261,5.522,53.08,16.137,5.328,3.7092,3.197,4.685400179,6.455,13.238,3.347,5.073,7.242257813,8.615,3.619,9.026
00:19.3,0,0,0,0,0,0,0,0,0,16.906,11.208,2.693,2.36,7.636,5.2242,16.225,6.518,4.857,3.08,2.045,1.303,4.442,0,0,0,3.08,4.817,52.3,14.425,4.48,3.2877,1.6,5.21340009,5.75,11.414,7.914,4.098,6.374128906,6.765,4.522,7.119
00:19.3,0,0,0,0,0,0,0,0,0,17.49,11.15,2.858,6.2,6.064,5.6392,9.938,7.175,4.747,3.054,4.687,0.846,1.073,0,0,0,3.054,4.797,51.16,15.811,4.502,2.2005,1.391,5.0334,5.611,8.326,4.209,3.018,5.847564453,5.897,4.322,5.884
00:19.3,0,0,0,0,0,0,0,0,0,15.665,10.396,3.085,2.16,5.671,5.6333,9.455,3.916,4.014,2.479,2.55,0.942,1.393,0,0,0,2.479,2.627,44.88,13.21,5.164,2.7538,1.486,4.6492,5.889,6.878,2.52,3.615,5.378282227,5.52,2.402,3.202
00:19.3,0,0,0,0,0,0,0,0,0,15.752,10.384,2.772,2.12,4.853,5.5847,9.58,3.685,4.61,1.605,2.888,0.508,1.387,0,0,0,1.605,3.165,41.64,14.978,4.6,2.4203,2.153,3.2358,5.373,5.366,2.556,5.436,5.832141113,5.028,3.089,5.231
00:19.3,0,0,0,0,0,0,0,0,0,16.568,10.226,2.717,2.12,5.054,5.8048,10.571,3.817,3.963,2.588,0.669,0.855,1.313,0,0,0,2.588,3.903,40.38,15.594,4.664,2.3084,3.27,2.8255,5.419,5.708,2.385,4.822,5.068070557,4.855,3.678,3.712
00:19.3,0,0,0,0,0,0,0,0,0,14.996,10.156,2.854,2.48,4.518,5.269,9.457,3.466,4.181,3.683,0.8,0.341,1.183,0,0,0,3.683,3.475,41.22,13.215,4.58,1.461,1.216,2.999,5.681,5.733,2.262,4.869,4.670035278,4.799,6.219,3.023
00:19.3,0,0,0,0,0,0,0,0,0,14.35,9.78,2.406,2.28,4.621,5.4597,9.06,3.499,4.874,2.599,0.812,0.445,1.893,0,0,0,2.599,3.118,39.82,11.964,4.457,2.2719,1.165,2.542,5.17,4.962,2.251,7.848,3.908,4.682,5.186,4.942
00:19.3,0,0,0,0,0,0,0,0,0,14.686,14.073,3.199,1.68,3.903,5.7809,9.575,3.146,5.033,2.225,0.887,0.949,2.105,0,0,0,2.225,7.226,36.8,7.446,3.322,2.3439,1.259,2.9048,4.755,5.79,2.356,7.387,5.119,6.339,4.529,6.183
00:19.3,0,0,0,0,0,0,0,0,0,12.599,23.368,2.086,1.64,5.446,5.6278,8.729,3.103,5.779,1.799,1.355,0.508,2.009,0,0,0,1.799,6.477,38.54,8.178,4.66,2.2455,1.409,3.2055,4.992,5.544,3.104,3.197,4.8701,6.935,4.642,4.239
00:19.3,0,0,0,0,0,0,0,0,0,13.615,28.051,2.054,1.6,5.809,5.7111,9.392,4.54,4.641,6.126,0.708,0.472,2.896,0,0,0,6.126,12.107,46.14,10.508,3.411,3.8988,3.515,4.2981,5.044,5.814,3.182,2.58,6.2893,8.118,4.706,6.274
00:19.4,0,0,0,0,0,0,0,0,0,16.738,28.121,2.013,5.6,2.61,5.695,9.221,6.182,4.756,6.25,2.132,0.917,2.382,0,0,0,6.25,8.308,49.64,9.298,3.698,3.3732,2.41,4.7001,5.117,9.022,2.359,3.499,8.0662,6.912,3.936,7.882
00:19.4,0,0,0,0,0,0,0,0,0,15.184,28.205,1.877,2.64,2.615,5.4642,9.848,5.292,5.426,6.294,6.512,1.238,3.6,0,0,0,6.294,9.743,51.96,10.966,3.476,4.3873,1.147,4.9411,6.644,9.496,3.598,2.97,10.2248,6.395,4.383,8.241
00:19.4,0,0,0,0,0,0,0,0,0,17.221,28.411,1.95,6.96,3.909,5.8693,9.965,5.479,6.356,7.197,3.615,2.369,2.376,0,0,0,7.197,9.217,53.28,14.474,4.316,8.84,2.453,5.1826,5.891,8.697,3.414,3.616,10.1427,5.841,4.382,7.019
00:19.4,0,0,0,0,0,0,0,0,0,19.062,13.795,2.13,1.76,7.125,6.198,11.215,6.763,7.13,7.357,4.026,3.665,1.957,0,0,0,7.357,11.769,54.76,11.733,4.513,8.8814,4.236,6.2098,7.096,7.961,4.274,4.992,11.6968,6.5253,4.695,9.271
00:19.4,0,0,0,0,0,0,0,0,0,20.492,12.867,2.039,1.68,7.683,6.512,11.725,10.007,9.686,11.211,4.728,1.074,2.757,0,0,0,11.211,14.252,58.66,11.134,4.866,6.0364,3.905,6.4404,7.239,8.915,6.52,5.716,9.8048,5.98195,5.411,8
00:19.4,0,0,0,0,0,0,0,0,0,18.83,13.097,7,1.6,7.461,7.095,14.328,7.787,6.86,10.671,2.201,4.062,3.743,0,0,0,10.671,11.459,58.9,11.491,6.517,5.2017,4.263,6.9513,8.257,10.933,7.908,6.691,11.2052,6.5426,6.455,9.108
00:19.4,0,0,0,0,0,0,0,0,0,20.731,13.455,7.878,1.84,8.855,7.311,11.899,9.278,6.994,10.597,4.293,2.929,3.045,0,0,0,10.597,8.284,64.1,11.518,4.89,6.0794,4.882,7.1952,8.111,9.542,4.618,8.833,11.7423,8.621,5.655,6.957
00:19.4,0,0,0,0,0,0,0,0,0,19.856,12.997,5.047,2.08,7.875,6.892,12.274,9.59,8.184,8.386,5.715,3.453,3.15,0,0,0,8.386,10.185,58.36,10.085,4.909,5.9241,4.52,7.0887,8.457,9.444,3.594,8.45,13.1647,7.8313,5.764,6.738
00:19.4,0,0,0,0,0,0,0,0,0,19.979,13.944,4.229,2.24,7.399,5.168,12.729,8.755,8.274,9.48,5.264,1.749,2.904,0,0,0,9.48,12.23,51.06,9.491,4.845,6.3598,4.076,7.3325,8.256,9.936,4.181,8.671,10.8764,7.8134,4.441,8.135
00:19.4,0,0,0,0,0,0,0,0,0,20.525,14.153,4.117,1.76,8.666,5.622,13.83,7.99,10.678,10.56,4.513,2.145,2.939,0,0,0,10.56,7.89,45.24,10.374,4.397,6.4397,4.276,8.4187,7.815,9.868,4.465,6.959,9.0111,8.6376,4.937,10.43
00:19.4,0,0,0,0,0,0,0,0,0,17.848,12.814,3.983,1.84,9.431,5.706,11.127,8.165,9.439,10.077,1.835,2.03,2.917,0,0,0,10.077,10.076,42.36,9.11,4.2,9.584,1.739,6.8955,7.962,10.035,3.915,7.227,12.941,9.999,5.517,9.42
00:19.4,0,0,0,0,0,0,0,0,0,18.635,12.107,3.981,1.8,7.551,5.564,10.983,5.993,7.79,6.256,5.521,1.81,2.427,0,0,0,6.256,13.53,42.94,10.915,3.793,6.3035,3.596,7.2146,6.256,12.531,3.974,6.473,11.9874,10.2917,5.772,8.771
00:19.4,0,0,0,0,0,0,0,0,0,17.562,11.237,4.333,2.08,6.067,5.16,10.649,4.731,10.327,5.514,1.492,2.324,2.554,0,0,0,5.514,10.493,42.18,16.645,6.11,4.6786,2.757,8.0027,5.983,12.884,4.814,6.335,11.8845,9.195,3.099,6.95
00:19.4,0,0,0,0,0,0,0,0,0,17.128,10.924,4.26,2.24,3.115,5.0595,11.541,7.289,7.608,7.14,7.588,1.672,4.007,0,0,0,7.14,12.232,43,15.114,6.254,4.1754,0.882,6.9719,6.791,12.642,3.995,5.773,9.8713,8.999,2.89,7.47
00:19.4,0,0,0,0,0,0,0,0,0,17.121,11.318,4.272,2.72,4.169,5.255,11.016,8.168,6.362,3.414,1.319,1.68,3.665,0,0,0,3.414,10.114,41.36,13.603,6.106,3.8615,0.806,5.6727,5.689,10.045,3.13,5.583,10.5734,6.4371,3.782,6.9
00:19.4,0,0,0,0,0,0,0,0,0,16.136,10.676,4.544,2.08,2.543,6.5316,11.055,4.964,5.36,5.702,6.772,1.492,3.247,0,0,0,5.702,10.182,39.76,14.615,5.315,2.97625,1.073,3.715,5.666,8.467,2.713,5.399,10.1932,4.3496,3.884,4.454
00:19.4,0,0,0,0,0,0,0,0,0,16.679,10.589,3.78,2.2,2.356,6.5469,9.706,4.29,5.761,3.043,1.463,1.283,2.85,0,0,0,3.043,8.77,38.72,13.384,4.554,2.888625,1.249,3.12665,5.272,8.527,2.372,3.123,9.3279,4.383,3.091,3.549
00:19.4,0,0,0,0,0,0,0,0,0,14.957,10.066,3.8,2.24,2.485,6.485,10.045,3.419,5.696,2.863,2.517,1.084,2.715,0,0,0,2.863,10.459,38.9,13.315,4.537,3.0508125,1.313,2.688475,5.307,7.341,2.351,2.766,8.9295,3.42005,2.966,5.306
00:19.4,0,0,0,0,0,0,0,0,0,14.803,9.822,3.678,2.12,2.567,6.2769,9.979,3.294,4.646,2.568,0.94,1.07,2.462,0,0,0,2.568,10.422,38.22,13.34,4.799,2.51190625,1.076,2.7613,5.463,7.494,2.117,2.658,7.366,3.532325,3.074,4.092
00:19.4,0,0,0,0,0,0,0,0,0,16.055,10.204,3.577,2.28,2.625,5.6168,9.876,2.735,4.173,1.86,1.933,1.043,2.195,0,0,0,1.86,6.487,37.5,12.698,6.126,2.556453125,1.063,2.5527,5.372,7.581,3.841,3.081,6.8028,2.9282,3.141,2.648
00:19.5,0,0,0,0,0,0,0,0,0,13.895,9.582,3.37,2.44,2.675,5.6935,9.628,3.758,5.471,5.266,0.874,0.855,1.651,0,0,0,5.266,3.572,35.94,16.172,4.222,2.747726563,0.959,2.0175,5.256,10.969,3.664,4.762,7.4311,2.6349,3.713,3.15
00:19.5,0,0,0,0,0,0,0,0,0,13.3,10.561,3.368,1.72,2.296,9.3493,8.965,3.625,4.929,4.634,1.003,0.932,1.343,0,0,0,4.634,5.962,41.84,16.566,3.56,2.238863281,1.438,2.592,4.531,7.787,2.74,3.2,6.9557,3.267,4.23,5.495
00:19.5,0,0,0,0,0,0,0,0,0,23.967,16.982,41.049,12.04,4.328,11.7881,9.52,4.334,4.886,3.447,1.324,0.953,0.966,0,0,0,3.447,5.302,111.26,18.15,8.616,2.987931641,3.208,2.4343,8.511,7.315,2.763,2.879,6.7436,3.752,3.176,3.11
