,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
2017-01-02 02:00:00.120,0,0,0,0,0,0,0,0,0,3.319806043,3.647914094,1.216527073,1.814757671,0.459252627,6.100294455,3.519171264,2.988267387,1.011545926,0.618267466,0.5285,0.084675461,0.210583333,0,0,0,0.340096258,0.704686691,3.830192557,4.862098753,2.548945236,0.514279677,0.135237068,0.412209081,1.040472577,0.94621465,0.435110855,0.787670702,0.481053946,1.538705557,0.622983971,0.669296173
2017-01-02 03:00:00.125,0,0,0,0,0,0,0,0,0,5.511419047,1.479079284,1.594541667,2.150495532,1.59923159,7.029935352,3.864890397,2.218359777,1.625173213,0.631556025,0.501247249,0.132400472,0.158143507,0,0,0,0.473288801,0.838418044,3.807393792,2.634483063,4.003931089,0.934214088,0.247930962,0.651451896,2.461223912,1.238812998,0.142207298,0.60322545,0.418357342,1.133708333,0.434601462,0.393458333
2017-01-02 04:00:00.130,0,0,0,0,0,0,0,0,0,5.641718648,1.522533837,1.827823926,0.552870057,1.748402798,2.800217755,3.572465142,1.58025,1.576468451,0.334929103,0.7778213,0.046737469,0.082218047,0,0,0,0.255385473,0.262755769,5.458216798,6.236615744,3.531915544,0.259193462,0.138282948,0.655678755,2.667646153,0.62765432,0.258290616,0.501958333,0.608566806,0.751723162,0.976849161,0.392875
2017-01-02 05:00:00.135,0,0,0,0,0,0,0,0,0,7.022825876,3.239867316,1.481375,0.644065117,0.475354255,2.13255642,2.003234629,0.495160682,1.232220459,0.634737342,0.751762209,0.188623973,0.110057794,0,0,0,0.678864056,0.906950202,5.48664501,5.604006533,1.122696695,0.567583333,0.183768088,0.821471069,1.170227061,0.519220995,0.486259393,0.799615795,0.526793969,0.993125,1.354538817,0.725998835
2017-01-02 06:00:00.140,0,0,0,0,0,0,0,0,0,6.009400523,1.072539411,2.059275377,1.472504791,1.187651994,1.169006687,3.017149858,1.926183792,0.823024999,0.215163347,0.865483601,0.089723258,0.109042501,0,0,0,0.731326378,0.704370037,5.458216798,1.800532483,1.936318122,0.749330862,0.402791667,0.697967861,2.397943959,0.387863993,0.326375,0.978943901,0.616421615,1.100488335,1.526351608,0.581487565
2017-01-02 07:00:00.145,0,0,0,0,0,0,0,0,0,3.111467857,2.416485541,1.71675,2.613251047,1.289458333,5.281951882,3.403331431,1.439965065,1.121649371,0.415785393,0.210888578,0.127395989,0.25559893,0,0,0,0.499959991,0.267742999,11.41675219,6.074734562,2.913127224,0.652109265,0.157892883,0.523265095,2.191129004,1.287328155,0.163723633,0.271447798,1.55797809,1.694194906,1.674379466,0.908654195
2017-01-02 08:00:00.150,0,0,0,0,0,0,0,0,0,3.197970846,1.086503655,2.074185314,6.935492541,1.912305992,5.529992247,3.616204034,1.533875,1.142208478,0.252808032,0.761785706,0.175436537,0.257728921,0,0,0,0.409211711,1.443757982,11.31451262,6.99506416,2.303875,0.946309157,0.094757368,0.476172559,1.605333333,1.052922401,0.41630541,0.321747574,0.795177715,1.356712835,0.547852266,1.621083333
2017-01-02 09:00:00.155,0,0,0,0,0,0,0,0,0,7.133766127,2.044583333,1.89496996,5.81113498,2.70588834,3.835086139,1.199215051,0.878228707,1.688121564,0.248079064,0.630955827,0.201812041,0.295920806,0,0,0,0.843204785,1.550315058,6.61145121,5.725238742,2.153666667,0.941791667,0.443464143,0.698738665,2.380124716,1.748402798,0.367797514,0.748478866,1.373166667,1.193720323,0.760083333,0.492214193
2017-01-02 10:00:00.160,0,0,0,0,0,0,0,0,0,8.242028182,0.98633158,2.38194717,2.542062322,2.26463507,2.70007101,2.415875,1.25825,1.910213925,2.694283869,2.362261554,0.243540479,0.253129861,0,0,0,2.019099385,0.954562535,10.5306759,5.355349888,2.673416667,0.838833333,0.279284874,1.543817535,0.965950049,1.381286643,0.461782066,1.248380881,1.092719002,3.124361898,0.980949168,0.951320905
2017-01-02 11:00:00.165,0,0,0,0,0,0,0,0,0,10.02595189,1.68243639,2.362656779,2.735851826,4.742212142,5.847358154,2.579841542,1.170161702,2.371162373,4.505105895,2.103784215,0.363853304,0.353791667,0,0,0,2.478166398,2.131359767,7.985833333,1.875768408,5.345463071,0.661641104,0.743366887,1.009639428,1.849166667,0.607145395,0.604143448,0.581697432,1.209214324,1.319208333,1.219206895,0.787198432
