,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
2017-03-04 09:00:07.475,0,0,0,0,0,0,0,0,0,2.034869873046875,4.674735352,1.976094970703125,3.988641845703125,3.308503418,2.952105957,0.9547000732421876,2.392100098,2.694199951171875,1.7276998291015624,1.9716099853515625,9.583558594,4.754327637,0,0,0,14.35192188,4.739619629,1.111899902,11.08914063,3.518889892578125,1.2109000244140624,1.5515001220703124,0.8197999877929687,14.02363867,12.63113184,15.5062373,18.11986328,11.37508594,13.07379395,1.0929000244140623,0.4409200134277343
2017-03-04 10:00:07.480,0,0,0,0,0,0,0,0,0,2.0373599853515625,4.6585,1.978899902,3.963042724609375,3.303166992,2.979260009765625,0.9526000366210936,2.392399902,2.695399902,1.732899902,1.973909912109375,9.267540039,4.75008252,0,0,0,14.32967871,4.694569824,1.1112999267578123,11.07988965,3.518859863,1.2020999755859374,1.551699951171875,0.8186000366210937,14.11527051,12.64015332,15.53430859,18.14214648,11.39084375,13.07459473,1.0954000244140625,0.44122998
2017-03-04 11:00:07.485,0,0,0,0,0,0,0,0,0,2.038829956054688,4.638660156,1.975659912109375,4.735492188,3.303169922,2.977476074,0.9555,2.394400146484375,2.690600098,1.7272999267578124,1.971429931640625,9.231337891,4.757080078,0,0,0,14.29637891,4.630879883,1.1144000244140626,11.07903027,3.521680176,1.1999000244140623,1.552,0.8195999755859374,14.12946973,12.64432617,15.5088125,18.13404297,11.42050391,13.06118555,1.0994998779296874,0.4413400268554687
2017-03-04 12:00:07.490,0,0,0,0,0,0,0,0,0,2.0379200439453125,4.634720703,1.975739990234375,4.224511719,3.310110595703125,2.977063965,0.9539999389648436,2.394599853515625,2.69,1.7279998779296877,1.970330078,9.212556641,4.763830078,0,0,0,14.29673926,4.625539551,1.113899902,11.08604004,3.518230224609375,1.0495999755859375,1.5517000732421875,0.8197000122070313,14.12394043,12.64788086,15.51899414,18.11327148,11.42391016,13.07297949,1.099899902,0.4408899841308594
2017-03-04 13:00:07.495,0,0,0,0,0,0,0,0,0,2.039410034179688,4.652803711,1.9775433349609373,4.093507568359375,3.309651611328125,2.977625977,0.954199951,2.392899902,2.693099853515625,1.7229000244140624,1.970829956054688,9.213070313,4.742919922,0,0,0,14.2472002,4.551919922,1.1130999755859374,11.0942002,3.503960205078125,1.0397999267578124,1.552,0.8202000122070312,14.09597852,12.62942969,15.50718262,18.11729688,11.42034668,13.09895898,1.102899902,0.4414099731445312
2017-03-04 14:00:07.500,0,0,0,0,0,0,0,0,0,2.037929931640625,4.665899902,1.976580078,4.081383544921875,3.317786376953125,2.985304199,0.9569000244140624,2.392899902,2.696399902,1.5160001220703123,1.971159912109375,9.206224609,4.744249023,0,0,0,14.24428125,4.548449707,1.1120999755859375,11.08342969,3.427149902,1.0145,1.551699951171875,0.8207999877929687,14.06156055,12.53139258,15.52713477,18.11820313,11.42209863,13.11817969,1.102699951171875,0.4405899963378906
2017-03-04 15:00:07.505,0,0,0,0,0,0,0,0,0,2.037,4.663820313,1.976099853515625,4.069906982421875,3.317266845703125,2.988204102,0.9547000122070312,2.365200195,2.699,1.4385,1.9700699462890623,9.205547852,4.74147168,0,0,0,14.28595996,4.599960449,1.111699951171875,11.06717969,3.444900146484375,1.0149000244140625,1.5517000732421875,0.8202000122070312,14.11583008,12.52187402,15.58092578,18.10835156,11.41360449,13.14266895,1.1,0.441280029
2017-03-04 16:00:07.510,0,0,0,0,0,0,0,0,0,2.0358599853515624,4.650080566,1.9773399658203128,4.075412598,3.307313477,2.986776123046875,0.955800049,2.317300048828125,2.705399902,1.432699951171875,1.970159912109375,10.01403223,4.74295166,0,0,0,14.36314063,4.766629883,1.1125,11.06816016,3.44522998,1.0138999633789063,1.551800048828125,0.8199999389648438,14.10362988,12.52576953,15.57486133,18.10028125,11.43196289,13.14437695,1.104,0.4411699829101562
2017-03-04 17:00:07.515,0,0,0,0,0,0,0,0,0,2.035630126953125,4.647379883,1.9762598876953128,4.075874267578125,3.308353271484375,2.982005859,0.9554000244140624,2.318600098,2.705399902,1.4282999267578125,1.972209961,10.4500166,4.743695801,0,0,0,14.36929883,4.752249512,1.1130999755859374,11.08329004,3.436979736328125,1.0082999877929688,1.5515,0.8195,14.07246875,12.49408203,15.56781641,18.09295508,11.41431543,13.14099023,1.102800048828125,0.4414700012207031
2017-03-04 18:00:07.520,0,0,0,0,0,0,0,0,0,2.035310059,4.662880859,1.977040039,4.075030273,3.315566406,2.977941895,0.955,2.367100098,2.703100341796875,1.4274000244140626,1.971559814453125,10.39058203,4.744243164,0,0,0,14.36094043,4.751800293,1.111699951171875,11.07445117,3.813739990234375,0.999,1.5507999267578123,0.8192999877929688,14.09509961,12.46720313,15.56450586,18.09703906,11.40150879,13.13629199,1.0969000244140623,0.4413200073242188
