,LSRCa," LSRCb"," LSRCc"," L650a"," L650b"," L650c"," LREGa"," LREGb"," LREGc"," L633a"," L633b"," L633c"," L634a"," L634b"," L634c"," L671a"," L671b"," L671c"," L645b"," L645c"," L646b"," L646c"," L692a"," L692b"," L692c"," L675a"," L675b"," L675c"," L611c"," L652a"," L670a"," L670b"," L670c"," L632a"," L632b"," L632c"," L680a"," L680b"," L680c"," L684a"," L684c"
2017-01-01 22:00:00.100,0,0,0,0,0,0,0,0,0,-455.5479736,-227.809021,1064.071899,403.5306396,591.9289551,968.0339355,967.6400146,2120.14209,2318.640137,397.9699707,274.2919922,1635.347656,1600.589966,0,0,0,-541.706665,-291.0809937,222.2030029,1191.910034,1710.715088,746.5800171,972.8000488,598.059021,924.4400024,260.3573914,-671.1814575,4747.678711,2431.619141,-1402.75293,-409.4299927,-89.49999237
2017-01-01 23:00:00.105,0,0,0,0,0,0,0,0,0,-455.526001,-233.3889465,1061.226074,402.8469238,591.7315674,967.6820068,968.1800537,2119.831055,2317.26001,394.2000122,259.105011,1636.340088,1789.137085,0,0,0,-540.8491211,-289.3909912,221.8829956,1192.140015,1704.881958,746.6400146,973.7999878,596.2149658,939.9238281,253.1256409,-688.734375,4738.532227,2428.946045,-971.7932129,-408.5700378,-88.86000061
2017-01-02 00:00:00.110,0,0,0,0,0,0,0,0,0,-454.6600037,-228.4070435,1052.353882,403.5471497,593.4223633,969.4100342,969.4500122,2114.373047,2310.359863,393.039978,259.1939697,1647.884766,1878.265259,0,0,0,-541.850769,-289.8379822,223.4519958,1198.48999,1701.19397,745.3300171,973.4000244,595.9470215,940.1729736,266.741272,-687.7020874,4747.390625,2430.540039,-1274.828979,-410.0900269,-88.52999878
2017-01-02 01:00:00.115,0,0,0,0,0,0,0,0,0,-454.335022,-221.7439728,1056.94397,405.0947266,592.619873,971.2139893,970.039978,2113.662842,2306.350098,394.309967,259.9129944,1647.556396,1855.081665,0,0,0,-330.3805237,-180.621994,223.4340057,1194.699951,1704.586914,745.1300049,973.0999756,595.8490601,940.4561768,251.3399963,-687.7747803,4749.458984,2427.90332,-1275.74939,-411.5600281,-90.05999756
2017-01-02 02:00:00.120,0,0,0,0,0,0,0,0,0,-455.6170044,-230.7619781,1064.846069,408.8740845,592.3942871,969.4960327,971.7700195,2110.335205,2299.929932,394.7000122,260.7630005,1652.174805,1855.696533,0,0,0,-301.4352722,-165.0599823,224.0220032,1191.999878,1710.141113,745.8999634,973.5,596.2720337,886.5930176,268.763092,-688.1494141,4745.400391,2415.417969,-1280.619995,-411.1600037,-88.66999817
2017-01-02 03:00:00.125,0,0,0,0,0,0,0,0,0,-457.2330322,-220.3730469,1066.764038,399.5895386,591.4033203,968.697998,972.1199341,2112.48584,2298.390137,396.2000122,261.38797,1649.651978,1857.458862,0,0,0,-301.1716309,-165.3569946,224.4219971,1192.5,1700.745972,746.1199951,973.1999512,596.59198,1219.698975,258.9282837,-699.4390259,4730.928711,2688.37207,-1280.810303,-411,-88.78000641
2017-01-02 04:00:00.130,0,0,0,0,0,0,0,0,0,-454.0209961,-218.4450378,1066.031982,398.0605469,592.1203003,971.3720703,971.3200073,2113.488037,2301.170166,398.0699768,260.480011,1651.634277,1860.342529,0,0,0,-299.7910156,-164.9100189,223.3869934,1196.890015,1707.195068,746.210083,972.5,596.4570313,1275.109985,263.1143188,-715.7976685,4730.01416,2547.616699,-1279.242798,-414.1100464,-89.02000427
2017-01-02 05:00:00.135,0,0,0,0,0,0,0,0,0,-453.3209839,-226.8550262,1066.135986,396.7160034,592.1967773,973.2300415,972.2700195,2110.312988,2297.620117,397.4099731,260.1020203,1653.571167,1860.072144,0,0,0,-302.4486694,-165.1029816,223.2229919,1208.719971,1709.004028,746.1700439,973.3000488,596.2680054,1201.317871,260.8543091,-716.1168213,4725.089355,2549.168701,-1278.043945,-411.6600037,-89.02000427
2017-01-02 06:00:00.140,0,0,0,0,0,0,0,0,0,-454.2789917,-231.9519348,1065.371948,395.9181213,593.1113892,972.7300415,970.8899536,2109.553955,2298.899902,397.1799927,260.5759888,1646.813965,1858.484985,0,0,0,-300.8026733,-166.0690002,223.2810059,1197.310059,1709.690918,744.9899292,972.8000488,596.4730225,997.2860107,259.4540405,-725.3319092,4721.837402,2551.05127,-1272.977295,-410.5899658,-88.69000244
2017-01-02 07:00:00.145,0,0,0,0,0,0,0,0,0,-455.855011,-234.7849884,1065.969849,402.626709,592.4937744,970.1779785,972.9899902,2112.167969,2302.060059,396.1699829,259.8829956,1643.293823,1857.858032,0,0,0,-302.0236206,-169.8670044,223.0559998,1193.159912,1708.049072,744.7400513,973.4000244,597.6149292,982.8118896,264.2269897,-716.6357422,4724.710449,2549.72876,-912.1016235,-412.8099976,-88.95999908
