,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
00:11.9,0,0,0,0,0,0,0,0,0,1.842570068,6.384180664,1.582800049,3.805309326,2.674178223,2.801027832,1.222,2.491400146,2.490800049,1.841399902,1.933280151,7.443755859,6.487791992,0,0,0,13.217,5.092980469,1.051300049,9.904740234,3.924860107,3.117100098,1.673099976,0.545300049,13.46844043,7.154372559,14.26079883,8.884400391,7.647416016,14.8808584,1.123200073,0.657680054
00:11.9,0,0,0,0,0,0,0,0,0,1.840649902,6.386399902,1.582419922,3.797907959,2.886839111,2.808354004,1.225099976,2.491,2.488900146,1.843599854,1.936299927,7.42907373,6.488110352,0,0,0,13.19388086,5.082739746,1.0555,9.886620117,3.915579834,3.1155,1.673099976,0.544899963,13.49571094,7.092308105,14.24855371,8.895735352,7.650953613,14.2499082,1.117400024,0.657730042
00:12.0,0,0,0,0,0,0,0,0,0,1.839210083,6.391819824,1.580900024,3.789966309,3.406748291,2.823558105,1.230899902,2.491599854,2.492700195,1.850800049,1.935910034,7.42630957,6.486915527,0,0,0,13.19032031,5.089070313,1.050900024,9.881660156,3.90898999,3.116,1.662900146,0.543799988,13.47883008,6.922010742,14.20997461,8.903268555,7.652859375,14.14894238,1.107600098,0.658109985
00:12.0,0,0,0,0,0,0,0,0,0,1.836159912,6.396820313,1.580560059,3.795770264,3.398801758,2.814815918,1.231599976,2.492800049,2.498699951,1.8485,1.937280029,7.430625977,6.492169922,0,0,0,13.22762012,5.177899902,1.050099976,9.965980469,3.91948999,3.131300049,1.606900024,0.544099976,13.51474121,6.928104004,14.14763965,8.894631836,7.628402344,14.1620791,1.109199951,0.658440002
00:12.0,0,0,0,0,0,0,0,0,0,1.833060059,6.376780273,1.579440063,3.79676123,3.679256836,2.81772998,1.223800049,2.417399902,2.495400391,1.841900146,1.936659912,7.443874023,6.40342041,0,0,0,13.22228125,5.187080078,1.0525,10.07137988,3.927910156,3.141899902,1.607300049,0.543,13.51346094,7.732533691,14.12769336,8.892541992,7.604695313,14.13667676,1.112599976,0.657980103
00:12.0,0,0,0,0,0,0,0,0,0,1.831149902,6.380600586,1.579619873,3.807907959,4.317805176,2.815614014,1.222900024,2.416499756,2.488699951,1.845599976,1.93632019,7.446894531,6.387312012,0,0,0,13.21898047,5.198830078,1.053,10.08375,3.925659912,3.114399902,1.606800049,0.5435,14.0845,8.920033203,14.11499805,9.908648438,8.376958984,14.53375781,1.109,0.658729919
00:12.0,0,0,0,0,0,0,0,0,0,1.832820068,6.393660156,1.578900024,3.808467773,3.379606689,2.814874023,1.231500122,2.4155,2.487900146,1.849499878,2.186809814,7.442349609,6.295832031,0,0,0,13.21848047,5.194319824,1.051100098,10.07740918,3.91801001,3.116,1.607300049,0.544600037,14.29039063,8.907636719,14.11915137,9.10634082,8.046055176,14.41456543,1.107900024,0.658380066
00:12.0,0,0,0,0,0,0,0,0,0,1.830420044,6.400200195,1.580339966,3.780018066,2.958968506,2.80975,1.232700073,2.420000244,2.487,1.844999878,2.223099854,7.435673828,6.271105957,0,0,0,13.2182793,5.182289551,1.051599976,10.0727207,3.869169922,3.122700195,1.606399902,0.542099976,13.50688965,8.897648438,14.14167871,9.07071582,7.889959961,14.18437402,1.110400024,0.658170044
00:12.0,0,0,0,0,0,0,0,0,0,1.832300049,6.387760254,1.578800049,3.802383789,2.804460693,2.804620117,1.225199951,2.382300049,2.487399902,1.835300049,2.220230225,7.437304199,6.2740625,0,0,0,13.23409961,5.213470215,1.049600098,10.0702998,3.861140137,3.123599854,1.607199951,0.542400024,13.56284961,8.879481445,14.17248926,9.049104492,7.893777344,14.20014648,1.119,0.657690063
00:12.0,0,0,0,0,0,0,0,0,0,1.835410034,6.377739746,1.578180054,3.80001123,2.800192871,2.813859863,1.224600098,2.379,2.481599854,1.837199951,2.22018042,7.450481934,6.263302246,0,0,0,13.22450098,5.200820313,1.0505,10.07669043,3.865370117,3.118699951,1.608200073,0.542599976,13.53661133,8.900397461,14.15418262,9.02047168,7.864056152,14.14580273,1.115300049,0.657640015
00:12.0,0,0,0,0,0,0,0,0,0,1.837699951,6.38473584,1.577936646,3.79317334,2.803595215,2.815878906,1.223100098,2.380099854,2.484800049,1.849999878,2.221689941,7.454332031,6.278756836,0,0,0,13.27938672,5.135109863,1.052,10.79714941,3.854980225,3.115699951,1.608800049,0.540900024,13.47993066,8.899391602,14.14775879,9.027375977,7.879404297,14.06319141,1.116599976,0.657820007
00:12.0,0,0,0,0,0,0,0,0,0,1.837719971,6.40189502,1.577594971,3.802741699,2.808692627,2.801176025,1.245199951,2.380899902,2.483800049,1.853999878,2.220810303,7.444304688,6.36792627,0,0,0,13.29401465,5.107029785,1.051099976,10.78417969,3.866119873,3.117399902,1.607699951,0.540399963,13.55021094,8.892012695,14.13408301,9.050457031,7.89240918,14.05897266,1.117400024,0.65721991
00:12.0,0,0,0,0,0,0,0,0,0,1.838030029,6.403680176,1.576119995,3.816589355,2.803959473,2.800452148,1.224900024,2.380999756,2.483399902,1.855799927,2.215879883,7.446557617,6.376060059,0,0,0,13.34455957,5.086600098,1.0515,10.77701953,3.868959717,3.117799805,1.607599976,0.537900024,13.47633984,8.894282227,14.15841504,9.060433594,7.886716797,14.12650879,1.112400146,0.657849976
00:12.0,0,0,0,0,0,0,0,0,0,1.831100098,6.404560059,1.576880005,3.835577637,2.790367432,3.947903809,1.225300049,2.381199707,2.488800049,1.848900024,2.219260254,7.453099609,6.380092285,0,0,0,13.40456152,5.080640137,1.051,10.78126953,3.864760254,3.117899902,1.605599976,0.535900024,13.49364063,8.882829102,14.17341113,9.051591797,7.888085449,14.12228418,1.115900024,0.65822998
00:12.0,0,0,0,0,0,0,0,0,0,1.830650024,6.411719238,1.576119995,4.535318359,2.788611328,3.068705566,1.235099976,2.381599854,2.493100098,1.842400024,2.219130127,7.453459961,6.372839355,0,0,0,13.41271973,5.08617041,1.051400024,10.84431055,3.865290039,3.112100098,1.607099976,0.536200012,13.4849707,8.868469727,14.11265527,9.046200195,7.86695752,14.1189375,1.121599976,0.590090027
00:12.0,0,0,0,0,0,0,0,0,0,1.831129883,6.406899414,1.577660034,3.933921875,2.795713623,2.893822021,1.237599976,2.382199951,2.485099854,1.905099976,2.216380371,7.448005859,6.37861377,0,0,0,13.39453906,5.018410156,1.052300049,10.9560498,3.760080078,3.101899902,1.604800049,0.535400024,13.45439941,8.873191406,14.09669238,9.045525391,7.874804199,14.10962695,1.115100098,0.551400024
00:12.0,0,0,0,0,0,0,0,0,0,1.834540039,6.424680176,1.577339966,3.909025879,2.792927002,2.882195801,1.224,2.381899902,2.4865,1.954799927,2.218570068,7.43860791,6.377117676,0,0,0,13.36917969,4.95475,1.052199951,10.93766992,3.76625,3.102300049,1.605500122,0.535100037,13.48814063,8.847516602,14.06955371,9.063681641,7.889858887,14.12232129,1.104200073,0.551970032
00:12.0,0,0,0,0,0,0,0,0,0,1.83626001,6.43902002,1.57502002,3.90087085,2.787562256,2.879583984,1.226599976,2.3825,2.486900146,1.946499878,2.216400146,7.431585938,6.379118164,0,0,0,13.38628027,4.934110352,1.051699951,10.93409961,3.762950195,3.106699951,1.606600098,0.5355,13.46484082,8.841374023,14.0585791,9.074397461,7.881319336,14.13419238,1.105400146,0.551730042
00:12.0,0,0,0,0,0,0,0,0,0,1.835300049,5.459739746,1.575040039,3.892019287,2.784993408,2.87787207,1.2265,2.379100098,2.4915,1.951999878,2.21723999,7.437540039,6.378144531,0,0,0,13.38709961,4.94597998,1.052900024,10.93776953,3.766060059,3.110199951,1.606,0.534899963,13.47402051,8.862018555,14.0230791,9.036484375,7.872938965,14.13136621,1.109599976,0.55273999
00:12.0,0,0,0,0,0,0,0,0,0,1.835429932,4.523220215,1.576199951,3.89670459,2.78910083,2.881305908,1.228400024,2.380100098,2.502600098,1.951599976,2.215800293,7.453942383,6.380453613,0,0,0,13.4480791,5.063800293,1.052199951,11.78935938,3.759189941,3.109899902,1.606599976,0.534700012,13.60840918,8.846400391,14.07362402,9.005206055,7.844356934,14.12623828,1.104900024,0.552360046
00:12.0,0,0,0,0,0,0,0,0,0,1.837209961,4.533839844,1.575339966,3.874929932,2.792775635,2.879845947,1.226300049,2.380800049,2.501500244,1.956899902,2.215040283,7.456017578,6.378545898,0,0,0,13.43740039,5.054089844,1.052099976,11.06491992,3.744099854,3.108699951,1.606200073,0.533899963,13.61561035,8.846603516,14.07911816,8.99302832,7.851931152,14.11436426,1.104000122,0.551470032
00:12.0,0,0,0,0,0,0,0,0,0,1.833110107,4.525319824,1.576179932,3.864492432,2.788339111,2.878326172,1.226300049,2.381699951,2.494299805,1.955800049,2.215630127,7.458706055,6.322745605,0,0,0,13.47954004,5.119560059,1.050700073,11.02641016,3.749690186,3.109699951,1.606199951,0.533599976,13.66276953,8.841483398,14.09786816,9.00943457,7.872306152,14.64808496,1.103699951,0.550929993
00:12.1,0,0,0,0,0,0,0,0,0,1.823340088,4.511546875,1.576796753,3.860080811,2.785097412,2.878967773,1.225199951,2.381000244,2.489,1.945599976,2.213900146,7.45972168,6.271728027,0,0,0,13.52423926,5.183010254,1.051400024,11.01282031,4.543959961,3.105,1.606199951,0.533599976,13.63161133,8.841885742,14.1017002,9.023891602,7.879845215,14.34303613,1.107800049,0.552500061
00:12.1,0,0,0,0,0,0,0,0,0,1.823070068,4.501060059,1.574819946,3.867025635,2.788032959,2.879157959,1.2235,2.378699951,2.493200195,1.947300049,2.215180176,7.455070313,6.266731934,0,0,0,13.59498047,5.228050293,1.054599976,11.0305,4.080759766,3.104,1.606699951,0.533400024,13.60957031,8.855676758,14.10960645,9.694672852,7.881047363,14.20662988,1.113800049,0.552940002
00:12.1,0,0,0,0,0,0,0,0,0,1.822030029,4.51447998,1.575619995,3.888162109,2.784925049,2.877104004,1.224100098,2.379800049,2.492199951,1.9485,2.215630127,7.447175781,6.266138184,0,0,0,13.57855957,5.225720215,1.051200073,11.04961035,3.87051001,3.1035,1.605600098,0.533299988,13.60926074,8.84790625,14.10377246,9.601959961,7.861647949,14.19452441,1.115700073,0.551660034
00:12.1,0,0,0,0,0,0,0,0,0,1.820140015,4.523859863,1.576040039,3.877226074,2.788147949,2.878530029,1.221300049,2.378899902,2.488,1.947,2.215780029,7.456664063,6.265356445,0,0,0,13.56205859,5.22697998,1.050699951,11.029,3.873619873,3.099600098,1.605199951,0.5325,13.60230078,8.859319336,14.10276855,9.265323242,7.862750977,14.18232422,1.111400024,0.552019958
00:12.1,0,0,0,0,0,0,0,0,0,1.822540039,4.514419922,1.575000122,3.880291992,2.783205811,2.884521973,1.222900146,2.3805,2.487400146,1.949599854,2.215020264,7.451456055,6.292101563,0,0,0,13.71844043,5.153310547,1.0505,11.01719043,3.878160156,3.099600098,1.6045,0.533800049,13.63884082,8.841036133,14.09500586,9.074459961,7.853431641,14.21796387,1.108800049,0.551910034
00:12.1,0,0,0,0,0,0,0,0,0,1.816929932,4.505459473,1.576340088,3.873724365,2.780800537,2.879262207,1.191100098,2.379600098,2.484599854,1.943499756,2.216040283,7.455825684,6.41462207,0,0,0,13.86362012,5.16492041,1.051800049,11.02594922,3.884589844,3.098599854,1.604799927,0.532099976,13.61970996,8.859661133,14.11035059,9.07749707,7.884019043,14.2117002,1.111099976,0.553529968
00:12.1,0,0,0,0,0,0,0,0,0,1.824,4.499399902,1.57697998,3.868547363,2.780289307,2.878065918,1.157799927,2.379199707,2.487200195,1.820099976,2.218460205,7.44612207,6.388929688,0,0,0,13.61216016,5.281840332,1.053300049,11.0347998,3.872340088,3.098200195,1.605,0.532799988,13.5902207,8.845399414,14.11633008,9.075109375,7.851292969,14.19329688,1.1205,0.553039978
00:12.1,0,0,0,0,0,0,0,0,0,1.824149902,4.516799805,1.575320068,3.864780029,2.79037915,2.879488037,1.158899902,2.380300293,2.489899902,1.659600098,2.218380127,7.452038086,6.376859375,0,0,0,13.55876074,5.188790039,1.0495,11.03049902,3.863279785,3.099600098,1.6045,0.533299988,13.5969707,8.849135742,14.11831641,9.0786875,7.871437012,14.17473926,1.113300049,0.552090027
00:12.1,0,0,0,0,0,0,0,0,0,1.824360107,4.524780273,1.576099854,3.862399658,2.791115723,2.882330078,1.157300049,2.382300049,2.492899902,1.663800049,2.214810059,7.453839844,6.375195313,0,0,0,13.50978027,5.141489746,1.051,11.01709961,3.866830078,3.110899902,1.604700073,0.534200012,14.50469922,8.842566406,14.11367188,9.087599609,7.880169922,14.18932031,1.105300049,0.552220032
00:12.1,0,0,0,0,0,0,0,0,0,1.823909912,4.520739746,1.574599976,3.854022217,2.782621826,2.882256104,1.1585,2.380899902,2.491900146,1.666,2.216140137,7.459248047,6.545098145,0,0,0,13.48866211,5.119169434,1.050199951,11.01505078,3.865179688,3.118700195,1.604300049,0.5325,14.01043066,8.820995117,14.12051855,9.118749023,7.87699707,14.20351465,1.107099976,0.55452002
00:12.1,0,0,0,0,0,0,0,0,0,1.818920044,4.509879395,1.573959961,3.847651855,2.779283691,2.87935791,1.160399902,2.383599854,2.501599854,1.664899902,2.213150146,7.461599609,7.447484375,0,0,0,13.39839844,5.120890137,1.053599976,11.02403027,3.867810059,3.108299805,1.604,0.532,13.60527051,8.845286133,14.01069727,9.090806641,7.862376465,14.20296582,1.109199951,0.552290039
00:12.1,0,0,0,0,0,0,0,0,0,1.817949951,4.505030273,1.575619873,3.883908691,2.785526611,2.88502002,1.157600098,2.310399902,2.511899902,1.664199951,2.217310059,7.454580078,7.095358887,0,0,0,13.39308008,5.125299316,1.053199951,11.02614063,3.862219971,3.095100098,1.603999878,0.531799988,13.57769043,11.13206641,13.98669141,9.081158203,7.844016113,14.0802793,1.106599976,0.552679932
00:12.1,0,0,0,0,0,0,0,0,0,1.818310059,4.512660156,1.5755,3.951518066,2.783414795,2.876293945,1.158,2.307399902,2.5105,1.67,2.221180176,7.4735,6.475053711,0,0,0,13.43640039,5.153830078,1.052,11.01662012,3.869619873,3.090099854,1.604099976,0.532300049,13.60102148,11.40675684,13.97085547,9.083829102,7.860352051,14.03591113,1.103700073,0.55222998
00:12.1,0,0,0,0,0,0,0,0,0,1.81952002,4.520219727,1.574820068,3.952506104,2.780834229,2.880337891,1.154699951,2.307400146,2.503800049,1.671799927,2.210140137,7.465150391,6.45305127,0,0,0,13.43165918,5.180949707,1.049199951,11.00814063,3.873969971,3.100100098,1.6045,0.532199951,14.29206934,11.39362402,13.96895508,7.947027344,7.291804688,14.01755762,1.103400024,0.55227002
00:12.1,0,0,0,0,0,0,0,0,0,1.819060059,4.504779785,1.575699951,3.946679443,2.778820313,2.881455811,1.155900024,2.307199951,2.492700195,1.665499878,1.931099976,7.450253906,6.448459473,0,0,0,13.41843945,5.023240234,1.049400024,11.0064502,3.882890137,3.098899902,1.604800049,0.533199951,15.16933887,11.39260254,13.97375293,6.448786133,6.553296875,14.01044141,1.105600098,0.552169983
00:12.1,0,0,0,0,0,0,0,0,0,1.817380005,4.495200195,1.575020142,3.946307617,2.779653809,2.878742188,1.160200073,2.305300049,2.491500244,1.712900024,1.925070068,7.442442383,6.349416016,0,0,0,13.45722168,4.996620117,1.051399902,11.01346973,3.870410156,3.092100098,1.604900024,0.532699951,14.01485156,11.40749316,13.9894668,6.427757813,7.150878418,14.00487695,1.110400024,0.550810059
00:12.1,0,0,0,0,0,0,0,0,0,1.818350098,4.508799805,1.575040039,3.945755615,2.785799072,2.882277832,1.158800049,2.373,2.495400146,1.958400024,1.929649902,7.449891602,6.34565332,0,0,0,13.4462998,5.00167041,1.052900024,11.02233008,3.874420166,3.090100098,1.604499878,0.531200012,13.56544922,11.39516504,14.11948926,6.427718262,7.415103027,13.97658301,1.114300049,0.551679993
00:12.1,0,0,0,0,0,0,0,0,0,1.820819946,4.508779785,1.574760132,3.944185547,2.794180664,4.100318359,1.158099976,2.383400146,2.500399902,1.956200073,1.924960083,7.442961914,6.343498047,0,0,0,13.43565918,5.010449707,1.050099854,10.99976074,3.883009766,3.091,1.604,0.531299988,13.627,11.37939551,14.09407715,6.438464355,6.707549805,14.0045791,1.107200073,0.550930054
00:12.1,0,0,0,0,0,0,0,0,0,1.81877002,4.508259766,1.574740112,3.952147217,2.791559326,3.090255859,1.166200073,2.382,2.493400146,1.955099854,1.924369995,7.43771582,6.340385742,0,0,0,13.43957813,4.992689941,1.0505,10.85882031,3.876350098,3.100399902,1.6045,0.531700073,13.58715918,11.37079785,14.06024707,6.453578125,6.604229492,14.02097363,1.102799927,0.550640076
00:12.1,0,0,0,0,0,0,0,0,0,1.815560059,4.518679688,1.574559937,3.947228027,2.780729492,2.974775879,1.172799927,2.379199951,2.494199951,1.949199951,1.926530029,7.452791992,6.333250488,0,0,0,13.44318066,4.988929688,1.049,10.87005078,3.880349854,3.104300049,1.6045,0.531700012,13.58534961,11.38104297,14.07651465,6.475109863,6.600763184,14.04612012,1.106899902,0.551339966
00:12.2,0,0,0,0,0,0,0,0,0,1.814439941,4.499659668,1.575700073,3.91702002,2.777443359,2.959706055,1.158200073,2.380599854,2.493099854,1.941599976,1.924530029,7.461655762,6.426351563,0,0,0,13.41383887,4.916720215,1.051,10.86819043,3.875469727,3.105100098,1.604299927,0.532199951,14.55459082,11.38256543,14.05301172,6.475541992,6.597925781,14.01974902,1.110900024,0.550929932
00:12.2,0,0,0,0,0,0,0,0,0,1.813140015,4.51452002,1.573719971,3.92379126,2.785539063,2.911384033,1.156700073,2.3825,2.487900146,1.941399902,1.926460083,7.44827832,6.453241699,0,0,0,13.42804004,4.892549316,1.051199951,10.85510059,3.868279785,3.103700195,1.603800049,0.530800049,14.01055078,11.40032715,14.0456543,6.451123535,6.594899414,14.01918262,1.107400024,0.550869995
00:12.2,0,0,0,0,0,0,0,0,0,1.816220093,4.527219727,1.573699951,3.925451416,2.785410889,2.904840088,1.158900024,2.383900146,2.4845,1.944599854,1.927310059,7.443478516,6.448691406,0,0,0,13.49924023,4.879949707,1.049100098,10.8504707,3.86877002,3.102300049,1.603699951,0.530400024,13.61707031,11.36192285,14.04157031,6.449255859,6.605105469,14.01943359,1.102300049,0.550840027
00:12.2,0,0,0,0,0,0,0,0,0,1.817969971,4.524620117,1.574100098,3.90942041,2.782203125,2.910315918,1.156800049,2.383700195,2.484700195,1.944400024,2.038420044,7.444699707,6.446242188,0,0,0,13.52246094,4.868370605,1.052599976,10.84819922,3.868699951,3.105400146,1.604199951,0.530200012,13.60612988,11.3532373,14.05860156,6.451921875,6.611626465,14.01530078,1.102000122,0.551209961
00:12.2,0,0,0,0,0,0,0,0,0,1.812199951,4.519200195,1.572819946,3.90901001,2.578646973,2.909978027,1.157099976,2.382,2.4875,1.94289978,2.212490234,7.456521973,6.448021973,0,0,0,13.5515791,4.770629883,1.051899902,10.85489063,3.871919922,3.100700195,1.603200073,0.5315,13.57201953,11.35569922,14.05071094,6.441325684,6.598779297,14.02450586,1.107,0.551089966
00:12.2,0,0,0,0,0,0,0,0,0,1.811339966,4.523379395,1.572760132,3.911263916,2.239404297,2.905164063,1.159300049,2.383900391,2.492300049,1.943400024,2.210150146,7.444187988,6.45045752,0,0,0,13.62635938,4.784279785,1.050400024,10.87085938,3.86477002,3.097300049,1.603600098,0.530599976,13.58686133,11.34894141,14.26008789,6.420561523,6.578514648,14.01488184,1.101099976,0.5505
00:12.2,0,0,0,0,0,0,0,0,0,1.812,4.522019531,1.572459961,3.910309326,2.197055664,2.904399902,1.157100098,2.383299805,2.493199707,1.947499878,2.209310059,7.427967773,6.468554199,0,0,0,13.63973926,4.821959961,1.050199951,10.92197949,3.858400146,3.098099854,1.603300049,0.531200012,13.53344922,11.36259961,14.86743848,6.429387695,6.584624512,14.91653906,1.099900024,0.550220032
00:12.2,0,0,0,0,0,0,0,0,0,1.812340088,4.529739746,1.573420044,3.922425049,2.192716553,2.901261963,1.156400024,2.3845,2.488100098,1.947300049,2.211860107,7.424543945,6.46397168,0,0,0,13.58802051,4.922,1.05,10.95989063,3.859249756,3.106900146,1.603400024,0.530800049,13.58191113,11.36522168,14.12624219,6.451245605,6.598978027,14.91744727,1.102099976,0.549589966
00:12.2,0,0,0,0,0,0,0,0,0,1.813110107,4.523699707,1.573039917,3.952896729,2.191499756,2.89952002,1.157800049,2.384100098,2.486800049,1.940599854,2.209550293,7.43363623,6.440160156,0,0,0,13.64254102,5.037550293,1.050899902,10.95070996,3.869409912,3.112899902,1.602800049,0.5315,13.58075,11.43180957,14.12559375,6.447163574,6.60261084,14.22301953,1.105600098,0.550280029
00:12.2,0,0,0,0,0,0,0,0,0,1.815309937,4.515499512,1.573280151,3.94304541,2.192382324,2.897040039,1.174199951,2.384299805,2.4875,1.940699951,2.211550049,7.431576172,6.38669873,0,0,0,13.66811914,5.025320313,1.050100098,10.96054102,3.860580078,3.1095,1.602900024,0.531700012,13.57514941,11.49599023,14.96558789,6.416847656,6.603218262,14.20023633,1.104600098,0.54952002
00:12.2,0,0,0,0,0,0,0,0,0,1.814680054,4.528620117,1.572880005,3.94004541,2.185138672,2.896835938,1.1685,2.383300049,2.484800049,1.946900024,2.208910156,7.434068359,6.343994141,0,0,0,13.71075781,5.093359863,1.051,10.97188965,3.86397998,3.108200195,1.603700073,0.5305,13.52543066,11.48535156,14.47709082,6.412051758,6.592324219,14.19609863,1.110400146,0.550150024
00:12.2,0,0,0,0,0,0,0,0,0,1.81576001,4.529299316,1.57373999,3.945809082,2.192277832,2.900313965,1.159700073,2.384499756,2.485399902,1.951099976,2.209900146,7.433268555,6.284872559,0,0,0,13.70152051,5.093029785,1.049099976,10.96951074,3.869100098,3.102199951,1.604,0.531700012,13.45276074,11.46386816,14.247375,6.42023584,6.599286133,14.19876074,1.105,0.550330017
00:12.2,0,0,0,0,0,0,0,0,0,1.814719971,4.53502002,1.571880005,3.943935791,2.186461426,2.899429932,1.157699951,2.384199951,2.4805,1.9515,2.210400146,7.434725586,6.530118164,0,0,0,13.68844043,5.060860352,1.051099976,10.9644502,3.868209961,3.100099854,1.603400024,0.531400024,13.4852998,11.45557324,14.23453418,6.438557617,6.583434082,14.19933691,1.098699951,0.54976001
00:12.2,0,0,0,0,0,0,0,0,0,2.042280151,4.530379883,1.571140015,3.939754395,2.186588867,2.900716064,1.1565,2.3825,2.478899902,1.948099976,2.209170166,7.440813965,7.171261719,0,0,0,13.64073926,4.950790039,1.053699951,10.97331055,3.871659912,3.105700195,1.603400024,0.530900024,13.45937207,11.46697852,14.2369873,6.428525391,6.605478027,14.18349609,1.103199951,0.550650024
00:12.2,0,0,0,0,0,0,0,0,0,2.936749756,4.521800293,1.571719971,3.953586914,2.18395752,2.902987793,1.158799927,2.3825,2.480899902,1.942799927,2.204929932,7.451746094,6.963583496,0,0,0,13.57253906,4.962959473,1.050599976,10.97090039,3.866780029,3.102599854,1.605699951,0.531200012,13.40266113,11.07179395,14.22601465,6.451349609,6.604143066,14.18625781,1.111599976,0.550210022
00:12.2,0,0,0,0,0,0,0,0,0,2.006670044,4.528739746,1.569040161,3.946854492,2.19228833,2.908738037,1.159599976,2.382300049,2.478499756,1.942400024,2.205850098,7.448525879,6.386000488,0,0,0,13.46686035,4.806369629,1.049399902,10.96427051,3.862030029,3.097299805,1.606000122,0.530400024,13.44583105,9.592975586,14.226,6.455801758,6.596689941,14.16865332,1.113600098,0.550450012
00:12.2,0,0,0,0,0,0,0,0,0,1.910699951,4.540120117,1.570540039,3.958300293,2.189834961,2.919446045,1.156,2.379399902,2.475799805,1.948099854,2.206990234,7.447551758,6.519532227,0,0,0,13.4442998,4.779599609,1.050800049,10.95650977,3.866780029,3.102599854,1.605599976,0.530700012,13.41130957,9.5908125,14.25004199,6.428223633,6.591915039,14.20153906,1.109,0.551850037
00:12.2,0,0,0,0,0,0,0,0,0,1.906170044,4.533379395,1.571060059,3.951178467,2.179062256,2.927629883,1.158899902,2.378600098,2.472,1.950699951,2.207170166,7.444740234,6.467251953,0,0,0,13.43009961,4.743739258,1.052199951,10.95489941,3.861040039,3.1055,1.605799927,0.530799988,13.42471973,9.574821289,14.27712891,6.451790039,6.610372559,14.20858789,1.107600098,0.55072998
00:12.2,0,0,0,0,0,0,0,0,0,1.90227002,4.529999512,1.568099976,3.963961426,2.178534424,2.906969971,1.1555,2.377899902,2.467800049,1.942099854,2.212970215,7.452022461,6.46470459,0,0,0,13.41037891,4.710589844,1.051699951,10.96283984,3.870150146,3.105100098,1.604800049,0.530199951,13.42562988,9.592982422,14.25211914,6.440054199,6.580731445,14.21032422,1.111,0.550549988
00:12.2,0,0,0,0,0,0,0,0,0,1.90176001,4.527200195,1.570459961,3.942591064,2.184120117,2.905184082,1.157699951,2.378699951,2.468900146,1.938899902,2.209110107,7.439551758,6.460202148,0,0,0,13.4022002,4.695860352,1.054,10.96961914,3.87998999,3.107099854,1.605800049,0.530299988,13.43548047,9.509258789,14.22720313,6.419543945,6.586295898,14.18968945,1.104799927,0.550230042
00:12.3,0,0,0,0,0,0,0,0,0,1.898390015,4.538660645,1.569000122,3.921284424,2.18776416,2.907527832,1.157,2.378199951,2.471,1.945699951,2.200220215,7.428616211,6.457490234,0,0,0,13.38003809,4.653279785,1.050300049,10.96423047,3.854419922,3.1025,1.857000122,0.530599976,13.48473926,9.452246094,14.22468652,6.418043945,6.584512695,14.19615723,1.099899902,0.550169983
00:12.3,0,0,0,0,0,0,0,0,0,1.899400024,4.542699707,1.568480103,3.935803467,2.183706299,2.906691895,1.154800049,2.380699951,2.4705,1.952699951,2.202340088,7.429874023,6.449140137,0,0,0,13.35831934,4.594120117,1.049099976,10.95350977,3.861080078,3.112100098,2.594,0.529900024,13.45575,9.451585938,14.23124512,6.431571777,6.599250977,14.21794922,1.102800049,0.550809998
00:12.3,0,0,0,0,0,0,0,0,0,1.900930054,4.528459961,1.568180176,3.932318359,2.182994873,2.902978027,1.158200073,2.380400146,2.468300049,1.946599976,2.204930176,7.437184082,6.436402344,0,0,0,13.36645898,4.650729492,1.0495,10.94773047,3.85922998,3.123400146,2.305900146,0.530299988,13.46748926,9.444818359,14.24444043,6.452220215,6.596203125,14.24403418,1.106400024,0.550640015
00:12.3,0,0,0,0,0,0,0,0,0,1.897890015,4.511919922,1.566900024,3.943325439,2.184111328,2.90272998,1.158400024,2.381399902,2.4655,1.944599976,2.201400146,7.450958008,6.453196289,0,0,0,13.38165918,4.651919434,1.050900024,10.95422949,3.857929932,3.124800049,1.708999878,0.530599976,13.47824121,9.489762695,14.23013281,6.435070313,6.604282227,14.2330918,1.104599976,0.551149902
00:12.3,0,0,0,0,0,0,0,0,0,1.901469971,4.528980469,1.566759888,3.9479375,2.18640918,2.900978027,1.158099976,2.3135,2.468900146,1.951499878,2.200910156,7.447589844,6.454847656,0,0,0,13.4522207,4.809679688,1.050399902,10.95619922,3.851960205,3.125399902,1.688700073,0.529899963,13.47561035,9.659807617,14.23137402,6.436820313,6.59192334,14.55105566,1.110700073,0.55077002
00:12.3,0,0,0,0,0,0,0,0,0,1.900909912,4.536,1.565919922,3.952252686,2.193552246,2.899895996,1.159199951,2.307800049,2.467800049,1.835,2.207420166,7.435855469,6.451084473,0,0,0,13.43735938,4.752529785,1.051,10.95376074,3.857280029,3.1215,1.683299927,0.530200012,13.64762988,9.649836914,14.23426758,6.478416016,6.595805176,15.31060156,1.105599854,0.55076001
